,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
4686,7.368637044,-9.57996753,-3.199986951,-3.24167,-3.200000048,6.070000172,1.52607
2489,-8.652772499,-12.38804093,-9.416083552,7.14529,0.600000024,-3,7.51594
8461,13.68208841,-3.704620126,-2.829474488,0.5885,-2.319999933,-3.269999981,0.700895
3479,4.930038466,-9.479985448,-3.139998891,0.958,-4.46999979,1.090000033,4.52241
10582,11.49799621,-1.781126213,-4.139302209,1.396,-2.980000019,3,1.80417
10020,-9.54762213,-14.9234022,-5.189289996,-0.815032,0.189999998,-1.129999995,5.27144
8244,12.30816085,2.990183712,-4.900434175,0.152672,-1.919999957,2.24000001,0.807969
987,2.199260198,-11.61403827,7.1188996,5.78562,-2.700000048,1.5,4.15768
1071,-7.185625322,-16.70221308,3.563293708,4.1647,-0.100000001,3.799999952,2.17895
12361,13.93661977,-1.93115257,-3.569863106,0.109,4.489999771,1.529999971,0.653079
7059,13.83819474,1.681026543,-4.412448599,0.13039,1.879999995,-1.99000001,0.685082
11784,7.306481136,8.54431771,-1.86270439,-0.624008,-0.219999999,-2.329999924,2.415
8285,10.33247331,3.091513297,-4.543686889,-0.472791,1.120000005,-2.480000019,1.84694
545,-63.96732418,12.20196443,0.990053694,-1.330000043,6.21999979,-2.119999886,1.610000014
6670,11.78099404,4.767980484,-3.590100981,0.538496,2.049999952,-2.640000105,1.24624
1660,-0.31008636,9.11032433,-10.38181905,15.0705,1.200000048,-2.900000095,2.68737
4696,9.129961857,-9.139970796,-2.659991425,-3.31833,-2.220000029,0.75999999,1.44611
7519,-0.723839865,-14.3344482,2.572895801,-0.890446,9999.990234,9999.990234,2.05789
8317,12.13774127,2.478744998,-4.510685011,0.841798,-3.019999981,-3.950000048,0.80569
4888,-8.055982449,11.27803713,15.92702159,-3.6,-2.130000114,2.970000029,2.73579
2792,-0.798353301,15.39734472,1.049405167,-4.94881,-2.799999952,0.100000001,3.94774
9464,12.00719032,2.78554071,-3.630477083,0.0921093,-3.700000048,8.119999886,1.39977
9169,11.6214538,-0.788100386,-3.008926639,1.54383,3.089999914,-2.519999981,1.76737
3026,9.618919644,-4.32755469,4.518307255,-1.0755,3.799999952,1.299999952,1.90637
5987,-7.11202681,18.52499757,10.3270043,2.81,4.159999847,-0.090000004,2.45737
10462,8.620703368,10.17147938,-3.149596923,0.6172,-0.389999986,3.609999895,1.30519
2882,2.115428933,6.262346787,8.718193026,2.06142,-1.700000048,-2.700000048,4.36395
4505,6.500037572,10.46007899,5.029984776,0.432333,-2.609999895,-3.829999924,1.53656
889,7.575306042,-0.922349438,9.349863278,-2.02039,-3.700000048,8.600000381,1.7448
8261,10.70051519,-1.932059491,-2.81774203,-0.600783,-1.789999962,0.419999987,1.17516
3381,3.558360427,0.249899446,-8.420456387,1.62659,0,2.599999905,3.81316
7748,9.192986824,1.819392246,-2.802639236,-1.61249,1.190000057,4.070000172,3.78289
10192,1.208531176,14.94562286,-1.221783389,-0.1805,-5.389999866,0.980000019,1.47684
12536,-1.016645032,16.18964106,2.720652263,0.228,1.690000057,-3.49000001,2.79874
4765,-5.897945777,-16.99400124,4.402991456,-1.26,-1.74000001,6.230000019,2.68737
11330,11.1279687,-2.46096254,-2.729337062,-0.990325,1.190000057,-1.669999957,2.24455
9471,11.55099355,3.04155432,-3.489503035,0.676176,-5.059999943,7.300000191,1.36799
6747,9.97338879,8.80735343,-2.017853041,-1.7745,5.079999924,0.439999998,1.30374
8076,7.542884249,-2.642788475,-1.071229819,-9.08256,0.689999998,2.809999943,4.72873
1536,0.138109661,-14.08327878,4.065521552,-2.0547,3.200000048,4.400000095,1.63785
4290,4.040048094,10.99003017,1.860003503,-2.16035,-6.599999905,5.059999943,2.88946
11277,12.22777631,2.912988143,-4.929502067,-0.0703437,-1.169999957,1.75999999,0.847368
10555,10.36794848,-1.835291815,-3.826820772,-0.6016,-4.889999866,1.929999948,1.20084
10680,10.6538047,-4.459265395,-3.785645733,-0.9,0.579999983,-2.930000067,1.22263
8566,6.938487222,-12.74967226,-0.519771587,-0.232933,1.100000024,3.00999999,1.82565
7410,3.313660409,-13.18024643,1.706255307,-1.67733,3.180000067,2.940000057,1.68587
12624,-1.952930958,16.00581902,3.254604174,4.10317,-1.200000048,-2.160000086,1.76577
6270,-0.666496613,-10.47302218,11.36601517,-8.43,2.720000029,-3.859999895,2.89316
7660,-1.492471964,-14.41426349,1.672331246,-2.29587,-1.639999986,3.579999924,2.37778
9823,-5.750280959,-18.50426947,-1.550770506,2.80229,0.439999998,2.609999895,1.95956
1901,0.941913277,12.25698428,8.53354451,3.99119,0.699999988,4.300000191,2.22737
1001,-5.327018635,-16.7391101,-3.215645023,4.57988,2.5,-15,1.36775
7860,9.98008386,1.357619739,-2.550046829,-2.72288,2.00999999,-2.869999886,2.45319
9553,13.87706825,-1.893872282,-3.540594328,0.103,-1.139999986,2.960000038,0.649447
9237,13.76088107,1.876726077,-4.131628673,1.00914,-0.779999971,-3.339999914,0.74419
2626,-2.784235511,6.803288942,-14.6825205,0.163754,2.400000095,-0.200000003,2.88462
3383,3.450683985,0.111330064,-8.298682118,0.329292,1,-4.599999905,4.21249
11405,10.08101197,2.636286247,-4.238831577,0.68504,-4.809999943,2.099999905,2.49546
4801,-8.516037348,-13.81197519,9.806003964,-2.34,4.880000114,-7.860000134,5.79842
11530,11.2380011,1.38721086,-3.421035924,1.595,-3.680000067,2.150000095,1.48592
13164,11.11625647,-2.99166123,-1.401633136,-1.0725,4.690000057,-1.919999957,1.61908
4377,-2.510057227,-14.88996212,-5.679993827,-0.807833,2.50999999,-6.380000114,2.66558
4129,4.230022982,11.55997127,-2.349997308,0.817,4.480000019,-5.409999847,3.77119
7204,9.988168649,-3.711574807,-1.919538613,-0.254688,-1.779999971,4.579999924,2.74789
7302,9.774310583,-4.716552489,-2.327682409,0.535005,3.519999981,0.340000004,1.66447
2455,-2.920548004,-14.31970674,3.538608831,-2.25815,-1.100000024,5.900000095,2.54766
12773,7.013263257,9.228995622,-4.73288437,-0.852876,0.579999983,-1.440000057,2.16303
2845,5.129663545,5.629459309,-9.94957958,-0.22812,3.599999905,-3.099999905,1.25197
10159,8.172664073,8.650933573,-1.743355579,0.915004,-2.099999905,0.610000014,1.34732
6566,-1.057977966,-16.31818591,0.853399879,-0.42,0.01,1.029999971,3.09895
4063,0.540014847,-14.33002594,-1.220001878,4.49833,-6.480000019,1.460000038,1.78635
7058,13.83771564,1.671462746,-4.403991869,0.103203,1.779999971,-1.409999967,0.609613
10019,-9.551009828,-14.91686529,-5.175156108,0.68895,0.589999974,-1.429999948,5.22202
10381,7.45663377,11.68897622,-1.535509039,0.338901,3.960000038,1.74000001,1.14479
4367,-3.700002461,-15.29003695,-5.760009478,-2.175,-5.940000057,-3.109999895,2.09623
11195,13.80362278,2.296267355,-4.521263727,0.223984,-2.190000057,-1.25999999,0.532253
10633,11.06382328,-2.516802188,-4.034167889,0.883,0.170000002,-2.819999933,1.41051
11778,7.363962274,8.562862545,-1.858973457,-1.98625,-0.140000001,-2.5,2.31422
8193,11.80565104,4.668697335,-3.781134974,0.266282,0.910000026,-3.400000095,1.52526
3593,-2.059921941,17.01001854,-0.750000975,-0.604,0.189999998,1.110000014,2.37384
1933,3.964687182,11.18821051,9.446701501,0.964247,-2.299999952,2,1.2376
5193,-8.169538976,-18.58645179,0.045499937,3.07,0.409999996,2.049999952,2.67526
7905,10.71200305,7.894315447,-3.219519005,1.22,-3.559999943,2.349999905,1.73912
5002,3.397047298,12.13803252,-1.414004359,0.19,-6.900000095,5.75,3.70421
5862,-7.963081824,-18.10199876,-2.672997132,2.9,-8.220000267,3.99000001,1.94895
6538,8.877836456,6.952222564,-3.856508857,-1.01,-2.549999952,2.930000067,2.37263
7277,8.083526629,-5.039406032,-0.25924597,0.024002,-0.419999987,2.309999943,3.26672
6242,2.253996729,-2.742994422,-10.37802836,2.5,-2.460000038,-0.330000013,3.70421
1049,-8.145278816,-17.41749794,1.322552893,-2.66717,-2.700000048,4.5,2.61474
7489,2.384336127,-13.44960656,1.773725062,-1.57674,-2.269999981,0.02,1.77089
11565,9.856051863,0.866858868,-3.479215626,2.39,2.140000105,-0.939999998,2.40895
8063,12.67815251,1.296419554,-3.44163711,-1.59432,1.289999962,-4.289999962,1.12994
2217,3.622883351,-6.465672636,7.480723484,13.2459,1.700000048,-0.300000012,9.91421
9709,-4.283954542,-17.77236089,-2.256325776,-0.187871,-1.179999948,2.180000067,2.02135
12112,10.35807995,4.67776265,-4.069631463,0.168381,-0.910000026,1.669999957,1.48399
9450,7.332164311,3.95270173,-2.681042871,-3.12094,0.920000017,-3.210000038,6.18692
1805,-3.330643551,16.74653983,3.189070312,-1.75821,-5,3.200000048,3.12815
4284,4.709980463,10.32004542,2.190002026,1.00034,-6.559999943,3.160000086,3.17701
3125,-2.084558182,-8.466030462,-13.18096655,2.99318,-4.5,2.200000048,2.36679
10598,8.06264693,7.338518559,-3.7116778,1.1376,-2.75,1.980000019,2.09034
3853,1.78995328,-11.47001985,0.190000359,2.1995,-5.369999886,1.139999986,3.28718
7422,3.479199871,-12.9381207,1.901374538,-0.907283,1.370000005,3.539999962,1.56956
7845,9.065719934,8.191809308,-4.288514058,-4.02497,5.510000229,1.50999999,2.97125
13066,6.687292956,-12.25538372,-0.4735308,-0.0979927,-0.639999986,0.810000002,1.15
2393,-6.661976008,-17.16674589,-5.951538892,-3.07288,-1.700000048,4.300000191,2.23804
11331,11.29973949,2.753189654,-4.640454043,-1.39133,9999.990234,9999.990234,1.98264
3018,2.397428195,0.192545646,-11.15198883,8.97,12.5,1.399999976,3.61278
4113,3.339934042,-17.55998619,5.969993875,0.766,7.130000114,-1.570000052,1.95863
12883,-1.652685241,17.94785212,-1.138419886,-0.363533,-5.150000095,1.480000019,1.12365
6585,-8.24060478,-18.68722608,0.107800196,1.985,0.150000006,5.570000172,2.66316
5307,-11.13351937,13.5019501,15.23248144,1.6,-2.230000019,7.260000229,2.79632
11393,10.29521033,2.588676972,-4.259891789,0.598399,1.799999952,1.75,2.14731
11237,12.10130596,4.472820948,-3.867924553,0.445897,1.159999967,-0.360000014,1.46608
6136,5.113509476,8.045509836,-8.938513855,-0.59,1.49000001,5.429999828,3.00211
1668,-7.288055641,15.45777531,-7.62497556,3.23221,1.399999976,-4.800000191,5.45094
8896,11.99826268,5.745531797,-3.86365815,0.5135,2.869999886,-5.360000134,1.24684
5869,-7.777942332,-17.93602645,-2.522996654,1.7,-0.589999974,3.769999981,2.09421
5122,3.205501624,-5.213478629,12.56653101,3.08,4.760000229,-3.930000067,1.69877
10461,8.667690174,10.17748222,-3.196095692,1.208,0.180000007,3.210000038,1.21004
8209,10.64304623,4.788450303,-3.836023809,-0.876709,2.430000067,-2.220000029,1.92826
4724,4.249962739,-10.81005924,-3.680010354,-2.52235,2.589999914,-2.24000001,2.56632
2206,4.368467821,-5.983768113,7.366082733,4.57235,-5.099999905,0.699999988,3.01193
1813,-2.877368522,16.5074273,2.341991211,-6.58755,-1.899999976,5.300000191,3.05793
10783,10.21974629,3.152057506,-1.450411141,2.7728,-0.25999999,-3.390000105,2.28499
2389,-6.130122914,-18.00937433,-2.731607212,5.1493,0.5,0.100000001,2.15061
1387,5.473344323,-6.600371971,7.7126762,-1.48443,0.200000003,-2.5,1.35206
12717,-6.267750545,18.20576041,3.039529821,-0.187567,0.980000019,-2.680000067,1.57368
2086,6.690361225,-5.180918277,5.664500713,-1.57648,-0.400000006,3.299999952,2.36166
2147,2.000055363,-12.54609592,-10.48955509,1.29312,6.900000095,-2.700000048,1.07196
9875,-3.498297452,-18.15341904,1.88430738,-1.15555,9999.990234,9999.990234,1.7172
8094,13.24067536,1.006737724,-3.810109092,2.89797,0,-1.480000019,2.95293
12216,12.93511842,1.865972863,-4.661583088,-0.157545,1.159999967,-3.160000086,0.750526
6949,9.913947678,6.510023643,-3.280775229,-2.33031,5.889999866,2.019999981,1.38861
636,-53.09489547,-27.29814151,2.642153135,-9.909999847,4.119999886,-0.239999995,1.889999986
2545,-8.083952621,-16.95513443,-3.71894063,-2.31212,1.200000048,-4.900000095,4.2095
71,-53.99709349,-17.13097402,-7.560158887,0.790000021,1.25,-3.039999962,1.389999986
12594,-3.431303559,20.4974345,0.906190214,2.514,-4.039999962,3.180000067,2.04579
197,-55.74203922,28.9103345,7.787557082,-1.669999957,-2.269999981,4.400000095,1.679999948
1315,5.431051876,4.752141628,9.291846075,-1.59234,-2.099999905,2.299999952,4.22033
1188,-1.378559348,18.98294722,-2.70644497,3.37138,-3.400000095,3.099999905,1.10783
7475,-0.189975374,-14.497042,-1.856771811,-1.51893,-0.02,4.940000057,2.5628
9409,12.43568388,2.319747417,-4.535251735,0.923772,-0.200000003,-2.869999886,0.979836
908,6.334820345,-3.295770294,8.288300514,5.11614,-0.899999976,-6.400000095,3.94537
11669,6.249743016,9.013770167,-2.866303167,-0.82,-2.789999962,-2.339999914,1.85937
11763,6.853588295,8.503236679,-2.185940866,1.6234,3.519999981,-0.109999999,3.08884
9487,11.67631564,-4.112590198,-2.362376493,-1.0213,-0.99000001,2.730000019,1.04942
2359,-5.827687175,-18.43733911,0.442957051,-2.42575,-1.399999976,5.300000191,2.42105
9321,12.19811885,2.964999972,-4.956832054,-0.0709063,-2.720000029,2.829999924,0.845174
5207,-12.2710214,-11.39599632,18.47801925,-1.35,-0.07,-5.070000172,1.74316
3891,9.290000586,-3.630004617,-0.22999973,0.947667,-4.150000095,5.53000021,3.12195
3526,6.490017031,-10.75257152,-4.839980235,-0.1065,-1.809999943,3.299999952,2.38965
3503,3.510006584,-11.47003274,-1.170002892,0.143833,-4.239999771,-0.280000001,4.18398
11964,11.57818602,4.758904843,-5.056682101,0.07,-1.879999995,1.799999952,1.17496
6199,5.044461275,-2.483484446,-11.58748513,1.7,-0.709999979,-2.299999952,1.57368
12002,9.990577491,4.969394916,-4.502457698,-2.47312,-1.389999986,1.24000001,1.27635
11017,8.232901985,-1.407750756,-1.744418564,-8.51792,-3.650000095,-1.669999957,4.2825
8114,12.2464164,0.17311585,-3.325557927,0.393751,2.049999952,-3.690000057,0.935888
12558,-2.237754826,18.4568414,2.476387964,-0.535957,1.779999971,-3.059999943,2.89196
12020,13.51056403,1.501540046,-3.898787554,-0.535935,4.159999847,-1.730000019,1.12579
8905,7.380903722,9.298547273,-1.820382166,-3.102,2.039999962,-5.730000019,1.43326
4542,-4.882160601,-12.38000242,-1.429995848,-4.71733,5.099999905,-5.900000095,6.40046
5544,7.431002389,2.741997261,-8.852007743,2.5,0.029999999,1.090000033,2.02158
4467,-1.519945071,16.41999648,-0.430000093,1.38368,-11.64999962,7.429999828,3.9712
2228,-2.526893605,-11.26697432,-12.75509492,1.1829,-0.800000012,0.699999988,2.03027
8583,2.207331756,-19.18078773,2.142582421,-0.599645,-0.419999987,-3.630000114,0.972706
8010,10.92045536,0.536141813,-2.803050205,0.154688,-4.849999905,3.430000067,2.79215
10093,0.942788985,15.89441362,-1.68442577,-2.8682,-0.230000004,1.289999962,1.38
7932,11.22315175,1.290059457,-2.90829306,0.930527,-1.600000024,2.24000001,2.04579
12866,-1.531058415,18.3367086,-1.090455678,0.227942,5.21999979,-0.819999993,1.15
128,-54.34755374,-23.45900031,12.48755484,-6.610000134,0.839999974,1,1.440000057
4662,4.929967474,-9.020035481,-3.910010873,-0.1215,2.039999962,-4,3.44213
8868,10.21406041,3.228504807,-2.22750361,-0.4175,-1.350000024,-2.779999971,1.53979
2958,7.311949919,0.367820087,7.316055411,-5.11412,-1.299999952,3.900000095,2.99
6640,10.66328214,3.853874081,-2.012165188,0.09,-2.349999905,-2.210000038,1.75163
3501,3.400033524,-11.47002273,-1.180003608,-1.84,-2.00999999,3.549999952,4.37269
3233,-4.557053631,9.688237568,-13.86573641,3.81189,0.400000006,2.5,3.32197
9110,9.294091158,6.765831069,-3.249595737,0.5855,2.859999895,-2.940000057,1.53271
9786,-6.434704391,-17.34876738,-4.423287784,1.43329,-0.039999999,0.639999986,2.37263
1641,-8.474690369,16.00796366,0.505468758,2.21705,3.400000095,-1.399999976,6.50693
6887,9.17071944,6.785774217,-3.777443049,-1.10958,1.149999976,-1.080000043,2.01049
1171,-3.047283724,18.22917797,-4.980778504,-0.611424,-3.700000048,5.099999905,1.58632
11548,11.0910688,0.247280849,-3.569700417,1.974,-1.820000052,4.21999979,2.15474
12660,-7.473063629,17.79870752,3.99570299,1.71938,0.319999993,-4.239999771,4.37446
8194,11.71344858,4.685768354,-3.785464803,0.230577,0.75999999,-3.430000067,1.54809
7689,-3.970731751,-13.75301716,-2.548823306,2.14182,4.710000038,-5.190000057,6.61811
5174,-8.055932501,-20.68999284,2.481000858,-0.74,-3.24000001,-1.860000014,0.774737
2321,0.139748863,-13.8961427,3.454614364,4.99001,999.9000244,999.9000244,3.0021
5825,-9.825479706,-14.366991,17.16598677,0.99,1.559999943,-4.599999905,1.05316
11454,11.7878982,-4.128678005,-2.347451745,-0.678625,0.910000026,-3.400000095,1.06064
418,-55.84728971,-25.51002983,-0.610489481,-2.309999943,-1.909999967,1.269999981,2.589999914
86,-42.16738365,-33.95282559,-9.382754145,0.899999976,-2.559999943,5.519999981,2.210000038
2246,-2.628650031,-17.8399415,-4.817175335,1.63351,5.800000191,-6,2.10062
3716,10.94075945,3.660010223,-0.299259218,-2.09933,6.260000229,-4.889999866,1.74316
10414,9.712088084,-0.4644856,-3.991003175,-1.50346,-1.440000057,2.25999999,2.81653
8418,11.11975026,1.922967353,-3.615726851,1.70953,-0.170000002,-3.940000057,1.12314
163,-63.10802453,17.77202924,-4.693782404,4.03000021,-6.269999981,1.200000048,3.00999999
5250,-9.789024058,-6.411957938,14.89398741,-0.15,3.579999924,-4.960000038,5.47158
2249,-2.648684047,-17.81650864,-4.835568497,2.25353,2.599999905,-3.5,1.98598
3335,-3.892198571,18.24458365,-3.23822492,-1.12396,-4.900000095,-0.200000003,1.5576
11863,8.187728464,-1.308682417,-1.787641138,-8.74958,-0.569999993,-3.160000086,3.6739
7450,2.379171974,-13.8032274,2.259858528,-0.990583,-3.940000057,2.869999886,1.95685
5158,-0.849533612,-15.35950198,0.910499601,-0.99,9999.990234,9999.990234,3.34105
693,6.210000356,6.240002888,-0.020000018,1.6,9.100000381,1.100000024,5.82
9496,13.28966981,-3.544945526,-2.70080112,-1.65333,-2.200000048,-2.539999962,1.00092
8903,12.0359809,6.553501757,-4.706047003,-0.9105,2.069999933,-5.670000076,1.26621
9585,10.65662746,0.515864516,-3.573013733,-2.41,-0.600000024,-3.940000057,2.25763
1337,6.920087749,-2.928768447,8.031569125,1.97429,-3.900000095,5.699999809,1.51228
9227,13.56956216,1.528541297,-3.903315205,0.185158,3.25,-0.629999995,1.03122
3818,-2.700044104,-14.83000434,-4.080004343,-2.93705,-0.810000002,-7.550000191,1.94895
4124,3.7000016,12.41995156,-3.209983245,1.11,5.260000229,3.359999895,2.43961
12485,-8.365424412,22.12369756,-3.364174603,-1.21342,1.330000043,0.50999999,1.30566
11004,9.731320397,7.46400578,-2.892255419,0.145402,2.190000057,2.609999895,1.31258
8367,8.578091616,-4.340793634,-1.754354886,4.33334,2.430000067,-3.349999905,3.53474
3673,8.489991506,10.56998753,-1.139998173,0.1521,-5.349999905,6.199999809,1.06526
9427,8.66848234,-4.00152386,-1.036510341,-0.807808,-0.790000021,-2.670000076,1.33158
6740,10.11230364,1.079802829,-2.693354265,3.43675,1.5,-6.71999979,2.62866
12185,10.96763961,-2.406956164,-2.722989227,-0.913445,1.929999948,3.619999886,2.3379
10141,1.792670849,16.3365685,-0.619390539,-0.275601,-0.340000004,1.559999943,1.28316
3715,11.01998833,3.539995915,-0.229999347,-2.14167,14.61999989,0.779999971,1.78553
6397,-6.326018248,-19.38801595,-6.027008651,-1.36,-2.25,3.130000114,1.78432
8945,8.32220713,0.721717002,-1.804057044,-4.90817,-0.519999981,-4.869999886,5.17357
8563,11.00524208,-5.856868975,-1.086013704,-0.807,4.639999866,3.890000105,1.56945
10001,-1.151846991,-15.47961851,-1.161373724,2.06233,1.549999952,2.730000019,2.81551
9017,9.107316235,7.477589945,-3.739813981,0.564249,1.75,-3.769999981,2.78071
5133,5.984020232,-8.654034631,-3.990011684,-0.63,0.620000005,-4.78000021,4.44263
5033,8.762519727,9.99151685,0.700502009,-1.03,-6.099999905,2.430000067,1.71895
10334,10.852823,2.23789817,-5.007601886,0.577813,3.25,0.819999993,1.17421
11622,10.20146153,-5.963993346,-0.857945272,0.051,2.910000086,0.569999993,1.60455
4939,-9.620929615,20.31508094,2.0325038,3.79,-1.970000029,5.550000191,2.10632
10846,12.04622342,5.751270896,-3.863891213,0.61,1.830000043,-3.369999886,1.21658
3437,5.270048526,12.00996629,3.19999973,0.1805,1.679999948,-4.050000191,2.62805
1728,-5.955160939,17.32705807,-3.331542289,-0.598366,-3,3,4.41612
589,-49.89441385,-31.01714863,7.501815471,2.730000019,-2.220000029,-0.829999983,1.659999967
8342,7.392822783,3.847872292,-2.811849852,-4.96452,3.059999943,-4.710000038,7.09217
6925,9.207034882,6.920795248,-2.691495563,0.0146979,-6.730000019,-8.300000191,1.73621
