,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
271,-46.99165463,29.77310341,-10.51228608,-1.389999986,-0.289999992,2.410000086,0.689999998
272,-48.81410802,27.20890906,-10.25497046,0.230000004,-2.529999971,1.24000001,0.769999981
273,-48.90508517,28.31525451,-7.547278806,1.590000033,-0.5,1.690000057,0.790000021
274,-48.43477358,28.65776628,-10.11842861,-0.059999999,-0.01,2.980000019,0.620000005
275,-49.23777014,27.58167337,-10.69463674,1.289999962,0.850000024,2.420000076,0.649999976
276,-47.86861453,31.26510214,-6.692716267,1.470000029,-0.620000005,2.440000057,1.200000048
277,-51.23309117,25.53100242,-0.448064935,0.079999998,-1.320000052,0.029999999,0.689999998
278,-56.62353383,-11.8661241,10.87751716,-0.449999988,2.430000067,-2.50999999,4.03000021
279,-54.42354623,-24.27170854,12.16851163,-1.289999962,1.059999943,-3.119999886,0.800000012
280,-50.7072069,27.78302339,-8.144236781,0.579999983,-2.50999999,3.599999905,0.639999986
281,-51.0250891,27.03979706,-9.456947571,-1.029999971,-3.529999971,2.859999895,0.790000021
282,-50.71290521,28.20632108,-9.718479447,-3.380000114,-0.039999999,2.289999962,0.74000001
283,-53.33855669,22.4029604,-5.832401043,-3.529999971,-2.109999895,3.00999999,1.169999957
284,-54.72068039,17.32895042,-3.317200197,-1.080000043,-6.039999962,2.670000076,1.159999967
285,-55.99135846,15.56488075,-1.104751602,1.929999948,-5.260000229,3.059999943,1.330000043
286,-55.59659781,-26.0662882,10.30118317,0.99000001,0.620000005,-1.220000029,0.930000007
287,-55.82310369,-23.86142809,11.76015572,-0.680000007,0.159999996,-2.200000048,1.059999943
288,-50.63192582,34.80811807,-4.333190923,-2.369999886,-3.420000076,-0.079999998,1.24000001
289,-52.07644079,32.40765545,-6.897748794,0.529999971,-1.789999962,-2.720000029,0.980000019
290,-53.34883034,29.47192988,-10.01794909,1.350000024,0.75,-2.980000019,0.790000021
291,-53.71318641,28.15580977,-11.873169,1.950000048,0.959999979,-2.460000038,0.899999976
292,-53.02898863,28.5430205,-13.4326944,0.400000006,-1.179999948,-2.930000067,0.870000005
293,-52.89931881,-30.51212292,5.118269293,-2.829999924,0.300000012,-2.670000076,0.519999981
294,-52.63394376,32.10524002,-11.03134415,-1.75999999,0.349999994,-2.49000001,0.860000014
295,-52.99554255,33.43516566,-6.18199742,-1.149999976,1.110000014,3.140000105,0.639999986
296,-54.41441493,28.97779068,-3.583728097,-3.109999895,1.330000043,2.279999971,0.709999979
297,-56.53085778,22.70500362,-8.285861197,-4.679999828,-1.269999981,1.539999962,0.560000002
298,-57.61399519,23.17589772,-8.079750829,-3.680000067,1.00999999,2.700000048,0.75
299,-61.46388335,14.09980376,-6.815531153,-2.819999933,-2.670000076,5.869999886,2.069999933
300,-61.18055573,14.83119604,-4.512851463,-2.430000067,-2.039999962,4.300000191,2.579999924
301,-61.10604673,12.38576858,-7.842769685,-0.560000002,-6.349999905,6.019999981,3.279999971
302,-58.51922738,-25.96102755,2.750796545,-0.860000014,-0.289999992,3.720000029,0.75
303,-58.28458809,-26.27955155,3.136167878,-0.569999993,-1.629999995,2.869999886,0.99000001
304,-58.90387501,-24.47986103,4.602835682,3.420000076,-0.280000001,-1.220000029,1.269999981
305,-60.21291276,-20.80092857,-1.327843925,-1.370000005,3.630000114,0.159999996,1.389999986
306,-54.79148357,-30.46484306,-4.928920782,-2.279999971,-3.019999981,1.25,1.039999962
307,-53.98838489,-31.51861099,-5.268795298,-2.960000038,-2.839999914,1.210000038,1.029999971
308,-54.28689581,-30.91948222,-4.525548009,-3.970000029,0.039999999,1.909999967,0.930000007
309,-51.0636782,32.26689977,-13.74472528,-3.130000114,-8.850000381,-0.560000002,2.680000067
310,-53.58492329,32.26152936,-10.08256607,-1.940000057,-8.670000076,4.46999979,2.599999905
311,-54.79058687,32.96348979,0.030916763,-5.449999809,6.260000229,6.610000134,2.410000086
312,-53.21792309,34.19019053,9.704088775,0.589999974,-9.609999657,0.600000024,7.139999866
313,-53.54042069,33.68894894,9.306516885,4.019999981,-8.170000076,1.179999948,7.090000153
314,-54.67137897,31.17241355,10.93147717,5.789999962,-6.920000076,0.800000012,6.570000172
315,-58.73777392,21.025774,-2.183390057,1.549999952,-3.460000038,1.779999971,3.170000076
316,-58.33313753,21.93764843,-1.575486252,4.619999886,-1.620000005,-0.330000013,3.099999905
317,-55.68518807,-26.945649,-6.275929055,-4.21999979,-0.49000001,1.940000057,0.829999983
318,-55.49067135,-30.21955735,-11.55375409,-3.380000114,-0.970000029,2.430000067,0.910000026
319,-53.8663213,-30.90501846,-10.41044067,2.200000048,-3.589999914,2.309999943,0.589999974
320,-54.66976116,-29.64039682,-9.088352034,1.480000019,-3.269999981,3.220000029,0.660000026
321,-54.2336388,-28.8815006,-11.09872677,-4.110000134,1.75999999,1.5,0.819999993
322,-47.65580412,41.80948056,9.28419768,-0.270000011,-0.709999979,7.630000114,0.819999993
323,-50.25864187,39.09437952,1.733289163,-1.25,-2.720000029,6.420000076,1.139999986
324,-46.57024228,42.76209611,6.791038748,5.53000021,0.419999987,3.980000019,1.570000052
325,-51.05514395,37.49100598,4.130759494,2.680000067,-4.340000153,5.599999905,1.320000052
326,-53.05431464,33.95768835,-1.822764842,0.360000014,7.460000038,10.21000004,1.659999967
327,-49.37677464,-32.2096982,-14.79648524,0.209999993,-0.870000005,-0.129999995,1.220000029
328,-53.83282965,29.46388956,6.448118174,0.560000002,-4.840000153,-0.550000012,3.230000019
329,-53.89034564,31.12087238,4.212358349,-1.340000033,-4.480000019,-1.460000038,0.50999999
330,-58.50900668,-19.93047988,-10.59495179,9.159999847,-6.809999943,-0.810000002,2.869999886
331,-56.03852329,-24.27246327,-6.902350268,-5.760000229,12.64999962,0.569999993,2.160000086
332,-54.43298971,-22.91227601,-13.44620384,-5.889999866,3.769999981,4.039999962,2.960000038
333,-54.60490544,-22.31878859,-13.16324116,-0.850000024,7.329999924,-1.25,2.900000095
334,-54.99409502,-21.69631039,-11.79979009,-4.46999979,7.340000153,-1.200000048,2
335,-49.71500673,-36.23345473,-7.436354395,1.149999976,-3.160000086,3.079999924,0.730000019
336,-50.73679335,31.5891333,12.87810286,4.449999809,-0.349999994,2.450000048,1.350000024
337,-51.2278483,30.85603289,9.607434674,1.769999981,-1.820000052,2.769999981,1.980000019
338,-52.46859299,-25.88340816,-11.81799846,-4.21999979,-2.569999933,0.579999983,1.419999957
339,-52.22041431,-27.7856627,-8.764007583,-1.669999957,-4.75,0.430000007,1.200000048
340,-52.06728087,-28.53899958,-9.806659689,-2.940000057,-5.570000172,0.310000002,0.930000007
341,-53.02815969,27.75741007,1.51645148,-6.989999771,-4.659999847,-2.369999886,3.230000019
342,-53.95385295,26.11856202,1.502134773,-3.680000067,-8.829999924,-1.090000033,4.159999847
343,-54.24518059,25.74840626,3.2761901,-3.589999914,-10.39000034,-0.629999995,2.5
344,-53.67093132,-24.68119836,-4.338045054,-1.649999976,1.139999986,-2.289999962,1.50999999
345,-52.70325994,-26.88569561,-5.375975429,-1.100000024,-2.099999905,0.779999971,1.419999957
346,-53.42395162,-25.56268323,-5.421536131,-0.870000005,-0.889999986,2.680000067,1.320000052
347,-53.16520575,-25.983631,-7.633324136,-1.659999967,-0.419999987,2.190000057,1.49000001
348,-52.58945397,-26.60371553,-10.14964448,-1.730000019,-1.059999943,2.220000029,1.639999986
349,-53.05288444,-26.31298613,-11.09812214,2.589999914,1.710000038,3.150000095,2.690000057
350,-52.75215256,-26.14858874,-13.12810627,1.529999971,6.760000229,-3.789999962,2.24000001
351,-52.70374401,-24.80129094,-11.42867178,-3.339999914,5.090000153,-5.050000191,3.970000029
352,-51.4688399,-26.56890019,-10.1341464,1.120000005,5.329999924,-5.380000114,3.930000067
353,-51.11710718,-26.87882431,-9.966905515,0.560000002,5.570000172,-3.980000019,4.619999886
354,-49.87394935,-29.18505109,-9.47195632,1.809999943,6.170000076,-4.139999866,3.849999905
355,-48.95577966,-30.05001761,-11.29883176,3.950000048,4.199999809,-4.170000076,5.510000229
356,-49.90203315,32.19469,7.564262029,2.230000019,1.24000001,4.78000021,1.559999943
357,-51.52321164,29.88041003,9.361984572,-0.639999986,-2.359999895,4.519999981,1.570000052
358,-53.07248314,-25.48241623,-9.811232483,5.260000229,2.680000067,-1.159999967,1.389999986
359,-55.01883509,-21.94269173,-3.27463736,3.799999952,0.180000007,-5.099999905,0.920000017
360,-54.2788033,-23.15170622,-3.395068202,4.320000172,1.029999971,-5.550000191,1.179999948
361,-52.40869007,-25.4967201,2.511622735,0.810000002,0.159999996,-4.170000076,2.24000001
362,-51.05619314,28.94994162,4.85669194,-0.970000029,4.699999809,-1.809999943,1.610000014
363,-54.092561,22.86768153,5.448660505,-1.809999943,-2.25999999,-0.07,1.429999948
364,-53.51998506,22.43472388,11.3488635,0.860000014,3.420000076,-5.53000021,1.070000052
365,-56.26909009,17.7549549,7.029199168,2.950000048,-3.799999952,-5.059999943,0.870000005
366,-57.4231144,-14.10535215,1.464792122,-0.660000026,5.179999828,-4.269999981,1.399999976
367,-55.72593402,-19.4578104,4.787939066,2.910000086,2.440000057,-3.619999886,1.730000019
368,-51.96372008,-24.62457741,1.874144941,-1.320000052,-2.089999914,-3.529999971,1.149999976
369,-50.96884957,-28.33135108,1.357893433,-0.74000001,1.399999976,-3.529999971,1.379999995
370,-50.67868347,27.29617789,6.779299387,-2.089999914,3.210000038,-3.900000095,2.599999905
371,-49.80843181,29.0131448,9.102679198,-3.720000029,0.239999995,-6.050000191,1.960000038
372,-52.7855586,24.94377471,5.003278167,-1.559999943,4.489999771,-5.590000153,1.909999967
373,-54.62446486,-19.43651549,8.583884096,6.21999979,6.170000076,-2.589999914,0.949999988
374,-47.93641232,-29.84223031,4.81756616,5.889999866,7.199999809,-5.28000021,1.350000024
375,-52.64094598,25.88506247,-3.826902052,-0.910000026,1.639999986,-0.850000024,1.360000014
376,-51.80973605,28.15514875,-3.286420943,-1.169999957,-4.599999905,-2.099999905,1.220000029
377,-51.83318204,28.28161237,-3.992178075,-1.99000001,-4.989999771,-2.299999952,1.190000057
378,-55.35512599,-13.26961201,6.278205526,-4.980000019,-0.639999986,4.789999962,1.269999981
379,-54.59824571,-11.89270595,12.02547398,1.610000014,-5.539999962,0.939999998,1.870000005
380,-54.28368797,-11.67037052,10.95916568,1.889999986,-4.440000057,3.430000067,1.5
381,-53.46515384,-11.37561052,13.73484463,5.389999866,-2.410000086,2.960000038,1.519999981
382,-50.06579776,-24.70913026,17.04135525,0.319999993,-7.309999943,3.25,1.649999976
383,-49.59712879,-25.96912872,16.58043041,1.330000043,-8.5,3.430000067,1.409999967
384,-53.21952357,23.73408943,-6.321738508,-5.690000057,2.569999933,-6.590000153,2.5
385,-53.08925691,23.21730863,-6.121800372,-2.609999895,-4.590000153,-8.729999542,1.179999948
386,-53.39631768,19.91071996,-6.277222275,-1.179999948,-7.380000114,-2.470000029,2.190000057
387,-53.90404331,17.01447965,-5.510785433,-2.880000114,-4.71999979,-2.940000057,2.730000019
388,-53.95491437,14.90907254,-2.115223384,6.639999866,2.279999971,6.610000134,1.25999999
389,-54.80414477,13.86727665,-4.076087537,5.119999886,1.610000014,7.599999905,0.790000021
390,-49.82452214,-27.95741825,10.80271623,-0.50999999,-4.119999886,5.639999866,1.539999962
391,-48.53684932,-30.41335894,9.830766679,-0.569999993,-6.539999962,3.25,2.019999981
392,-48.24064934,-30.71301145,10.08635361,-1.039999962,-6.059999943,3.819999933,2.069999933
393,-48.4958249,-31.02033956,7.038402206,-2.099999905,-6.070000172,4.230000019,2.569999933
394,-48.75096272,-30.48053184,6.15895805,-5.510000229,-4.039999962,3.630000114,2.75
395,-48.26326315,33.22376892,-1.663381835,0.879999995,1.139999986,4.46999979,1.570000052
396,-51.07585225,27.66652277,-6.148192092,-1.5,1.190000057,4.059999943,1.230000019
397,-50.04029737,29.21732893,-4.76287492,3.00999999,0.319999993,2.980000019,1.450000048
398,-47.51403136,32.15816407,-8.722995658,1.779999971,0.519999981,2.900000095,1.50999999
399,-50.71420624,26.88588925,-6.983714699,1.529999971,-0.75,4.190000057,1.480000019
400,-51.09360471,25.93567927,-6.884573063,3.099999905,-0.899999976,3.109999895,1.470000029
401,-49.75240662,26.13544119,-11.59937702,1.179999948,2.349999905,3.930000067,1.779999971
402,-52.50468424,-25.86344833,-1.015542114,3.849999905,5.639999866,-5.039999962,1.320000052
403,-53.8399887,-17.44348469,13.47829889,-6.949999809,-0.189999998,-3.5,1.529999971
404,-51.44783054,-25.22308273,5.640598072,1.399999976,3.670000076,-4.820000172,1.899999976
405,-50.41557977,-26.00874389,8.522562149,2.470000029,3.309999943,-4.369999886,1.720000029
406,-48.57817303,-26.31950209,13.89648982,3.019999981,5.019999981,-3.380000114,1.210000038
407,-47.55003555,-28.23221284,13.44357348,2.660000086,4.369999886,-3.25999999,1.379999995
408,-50.55635806,25.25757602,-5.615260265,-1.610000014,-7.309999943,5.650000095,4.949999809
409,-51.23472344,23.94759226,-5.82337064,-1.429999948,-6.46999979,1.75,11.10000038
410,-51.67045894,24.18780262,-4.172271624,-1.399999976,-4.639999866,3.150000095,10.85000038
411,-54.1799718,21.2486747,-7.367479059,-1.309999943,-0.670000017,3.480000019,3.180000067
412,-53.06357666,24.50186818,-4.726905386,5.210000038,3.890000105,-5.53000021,6.590000153
413,-52.35524667,-24.8381182,-1.729920821,1.230000019,1,5.78000021,2.109999895
414,-50.16795273,27.93881726,-4.371507258,-0.899999976,-6.71999979,5.300000191,3.349999905
415,-50.23158128,27.9289627,-4.669115302,-1.75999999,-5.5,7.079999924,3.069999933
416,-49.66695076,29.615797,-3.262656247,1.129999995,-1.679999948,8.380000114,2.700000048
417,-52.25495898,22.88173538,-12.938492,3.029999971,-4.010000229,6.619999886,2.24000001
418,-55.84728971,-25.51002983,-0.610489481,-2.309999943,-1.909999967,1.269999981,2.589999914
419,-56.35435551,-26.30292379,1.099271165,-2.49000001,-3.109999895,4.429999828,2.49000001
420,-53.89302155,-27.85178873,4.22009443,-0.150000006,-4.389999866,3.599999905,3.400000095
421,-50.1321327,-33.84092461,-4.650748717,-0.360000014,-1.200000048,4.349999905,2.559999943
422,-54.76881634,20.20371965,-3.003358247,-2.650000095,-1.149999976,5.559999943,6.389999866
423,-55.49194483,17.95634046,-5.055599961,-1.159999967,7.559999943,-4.199999809,13.34000015
424,-56.06218267,16.64316309,-5.123972171,-7.070000172,7.769999981,-2.400000095,7.139999866
425,-53.50259699,24.92741259,-4.013086575,7.269999981,-10.68000031,5.039999962,2.630000114
426,-56.64579317,17.61733902,-0.666991892,7.039999962,-2.099999905,7.869999886,5.210000038
427,-57.12580954,17.2075055,0.44893003,-7.03000021,7.880000114,0.660000026,4.570000172
428,-56.94943756,-15.83794831,-17.30235393,-3.470000029,-6.980000019,5.070000172,2.789999962
429,-58.25087857,-18.85677656,-8.163258755,4.269999981,-8.609999657,2.50999999,2.299999952
430,-56.84532762,-17.14870141,-17.31993682,-6.010000229,-8.010000229,2.25999999,2.599999905
431,-56.7024138,-18.78655645,-16.84340905,0.170000002,-1.419999957,9.010000229,1.830000043
432,-58.54140887,-19.91682807,-9.525053029,3.690000057,-8.340000153,3.289999962,2.619999886
433,-58.77363249,-22.2568487,-7.837515806,2.160000086,-9.350000381,-3.24000001,3.279999971
434,-59.59376479,-20.06498693,-5.114064181,7.75,-3.650000095,-3.420000076,3.019999981
435,-56.63681984,-22.12436937,-8.44344199,5.610000134,-7.349999905,-4.139999866,4.519999981
436,-57.53713623,-19.63884985,-7.669100655,11.51000023,-0.49000001,-0.469999999,1.350000024
437,-56.08073235,26.51952325,-0.749234708,-1.289999962,3.029999971,2.319999933,5.03000021
438,-57.43764921,24.36314216,-0.109024802,5.389999866,-4.230000019,4.5,4.639999866
439,-57.21497847,26.58938437,0.501335656,1.350000024,-2.670000076,-5.389999866,5.150000095
440,-56.0811938,24.23651809,4.587862867,-0.949999988,-6.179999828,8.800000191,4.170000076
441,-58.51591622,-20.13388614,-12.23141785,-0.079999998,-0.439999998,0.479999989,2.950000048
442,-58.46402184,-22.5018835,-10.1521734,0.930000007,-2.599999905,0.5,2.980000019
443,-57.70256429,-27.24182284,-8.140228372,-0.389999986,4.239999771,-0.550000012,6.159999847
444,-57.88733508,-27.01164913,-8.771643561,-5.610000134,2.269999981,-6.199999809,1.769999981
445,-58.75046877,-23.93919999,-12.14464237,-0.170000002,3.289999962,-3.470000029,4.889999866
446,-53.60105998,-27.42243096,-18.11379225,1.519999981,6.059999943,-2.900000095,1.389999986
447,-54.81966737,31.25110989,4.746355898,-0.439999998,-3.589999914,-0.970000029,2.410000086
448,-53.37493951,33.79152449,5.275106461,-0.409999996,0.529999971,4.739999771,2.24000001
449,-53.64677686,33.394371,6.285725885,0.170000002,1.100000024,4.130000114,2.25999999
450,-54.99536879,31.25082242,9.096848882,-1.129999995,-0.159999996,4.699999809,1.909999967
451,-58.15648723,-18.91156275,-15.83175804,3.829999924,6.300000191,-5.78000021,2.839999914
452,-58.47449123,-20.32359134,-14.47964746,-0.050000001,3.430000067,-7.289999962,3.119999886
453,-59.53737946,-19.99970992,-11.16195105,-2.440000057,3.130000114,-6.320000172,2.430000067
454,-57.85724387,-21.98605597,-16.22696899,3,0.75999999,-6.78000021,3.480000019
455,-59.42101249,-25.41654435,-8.345933324,-3.859999895,2.910000086,-5.03000021,2.220000029
456,-61.01577123,16.56302845,1.982306277,1.909999967,7.739999771,-1.899999976,4.659999847
457,-59.41376444,21.97084783,0.256805812,0.829999983,2.50999999,-9.279999733,4.199999809
458,-62.63381881,-15.92077535,-9.648204902,2.599999905,0.800000012,-1.200000048,2.569999933
459,-62.2201102,-17.48420745,-9.549379759,2.75999999,3.819999933,-1.120000005,2.430000067
460,-62.49495743,-15.36434351,-11.13582215,3.200000048,1.710000038,-2.599999905,2.779999971
461,-58.93805673,-22.3392769,-6.778145834,1.210000038,2.789999962,1.980000019,1.649999976
462,-52.40199149,36.56256671,11.85481119,-1.419999957,-1.809999943,-8.130000114,1.50999999
463,-61.9785991,20.8690996,2.800885763,5.610000134,4.980000019,-5.900000095,1.980000019
464,-56.17917776,-28.13819139,-9.23610469,2.029999971,4,-2.079999924,1.289999962
465,-55.39236497,-29.45921424,-9.334066839,6.300000191,7.260000229,-2.339999914,2.890000105
466,-56.03217392,-26.92398503,-0.686691181,0.349999994,-15.77999973,7.449999809,5.090000153
467,-57.10434542,27.71072736,12.3307112,-3.269999981,3.119999886,0.059999999,1.090000033
468,-58.09549475,27.02855469,7.567130238,-1.24000001,2.869999886,-2.859999895,1.120000005
469,-58.13387243,26.75302001,3.80949199,0.25,2.650000095,-3.5,1.080000043
470,-60.71171319,15.45629945,8.545813737,1.929999948,7.539999962,3.210000038,1.75999999
471,-62.33202661,11.76112329,8.147856664,3.890000105,6.980000019,-0.419999987,1.809999943
472,-56.23970718,-23.88198016,-0.413232128,1.529999971,4.28000021,0.769999981,1.210000038
473,-50.9874964,-29.3820536,5.926314826,-1.25999999,2,-3.480000019,0.959999979
474,-50.35191887,37.68157853,-1.890108303,-2.059999943,-7.579999924,-0.49000001,1.25999999
475,-54.11335992,24.71703262,7.559015794,4.809999943,3.420000076,-3.299999952,0.600000024
476,-51.56887355,-23.83911849,7.983450426,0.819999993,-0.079999998,-1.99000001,1.960000038
477,-49.87917852,-27.39386031,3.347842403,1.24000001,1.970000029,-0.449999988,2.200000048
478,-48.00897773,-33.66140614,0.996069324,1.370000005,-3.349999905,0.310000002,2.230000019
479,-49.84289033,-30.82425164,1.505604274,4.110000134,-0.219999999,-0.560000002,1.970000029
480,-52.09689811,26.97021472,6.263383042,-0.959999979,4.570000172,-0.360000014,1.580000043
481,-52.80874199,26.87280785,6.260144633,-1.519999981,2.769999981,3.079999924,1.690000057
482,-53.12581072,28.38374766,-0.629902611,0.430000007,2.660000086,-2.690000057,1.649999976
483,-54.42138686,23.45032792,-4.532658759,-0.200000003,0.620000005,-0.419999987,1.480000019
484,-54.61779778,21.97719855,-2.748063662,1.169999957,2.039999962,-2.569999933,1.24000001
485,-50.68455656,-22.59947894,13.87992554,1.799999952,-3.819999933,4.010000229,1.419999957
486,-50.74153866,-21.9130822,14.15758585,1.820000052,-2.529999971,5.349999905,1.110000014
487,-50.20593319,-21.23589836,15.9062488,2.779999971,-3.269999981,3.799999952,1.210000038
488,-45.69685277,-27.51779337,12.72165183,1.909999967,-3.940000057,2.059999943,1.299999952
489,-45.9494577,-26.9332948,12.76837895,3.339999914,-1.970000029,1.649999976,1.330000043
490,-50.32733463,27.04565466,-12.1201764,1.00999999,8.520000458,5.429999828,1.820000052
491,-50.99171338,25.66392773,-11.29559414,-1.730000019,10.56999969,0.550000012,2.200000048
492,-51.38204503,24.46127882,-8.137579662,-7.809999943,7.059999943,4.579999924,1.970000029
493,-51.92407321,22.66451731,-7.083778552,-10.39000034,3.130000114,2.079999924,2.75999999
494,-52.68519977,18.84368547,1.679941541,-9.460000038,-6.440000057,-1.110000014,2.599999905
495,-53.00169416,17.42421556,1.141962429,-8.710000038,-10.02000046,-2.559999943,3.109999895
496,-53.51958425,16.04456732,-2.474478541,-12.65999985,-6.110000134,-0.280000001,2.599999905
497,-55.19143532,8.509677315,1.491385578,-6.460000038,-12.13000011,5.349999905,1.690000057
498,-48.14376019,-23.18954183,18.2663075,4,-3.029999971,0.419999987,1.129999995
499,-47.49958898,-24.21458576,16.01438331,-0.649999976,-4.400000095,-1.840000033,1.129999995
500,-45.46631214,-25.42527571,16.06009157,3.190000057,-3.059999943,-0.790000021,1.129999995
501,-43.50445829,-30.02010408,10.99963202,-2.160000086,-4.840000153,-0.639999986,1.00999999
502,-49.07778978,-23.9651409,12.61357061,3.609999895,1.330000043,2.160000086,0.779999971
503,-48.90775661,-26.23586779,11.87147022,1.429999948,-3.150000095,2.710000038,0.930000007
504,-42.78282835,-32.38667813,6.585422668,2.019999981,-3.769999981,0.629999995,1.120000005
505,-42.47153383,-32.62612289,8.603137783,0.790000021,-2.890000105,3.059999943,1.169999957
506,-45.96595335,27.03674099,-7.060958931,4.110000134,-4.869999886,-2.430000067,5.550000191
507,-46.45542322,25.83329243,-8.32210078,-1.309999943,-6.46999979,-3.670000076,4.989999771
508,-53.52038949,16.19556572,-8.20988657,8.81000042,-4.420000076,-4.869999886,2.670000076
509,-53.0063751,18.30339202,-5.599418803,2.859999895,-2.710000038,-8.43999958,3.75
510,-46.307071,27.28709075,-9.039391509,1.549999952,2.369999886,2.900000095,1.299999952
511,-50.01050847,-27.94591449,-1.528479143,-8.039999962,0.219999999,0.899999976,2.660000086
512,-49.5182586,-28.98000778,1.696719888,-6.670000076,0.560000002,-0.670000017,3.480000019
513,-48.28689278,-31.21339917,1.19893778,-4.110000134,0.899999976,1.190000057,3.640000105
514,-38.26416938,40.77548456,-6.507085575,-0.699999988,-7.880000114,0.519999981,3.299999952
515,-38.86107247,39.4357126,-9.960581676,1.980000019,-7.360000134,-2.059999943,3.119999886
516,-52.63910668,24.59015544,6.252087964,3.829999924,-3.190000057,3.890000105,2.180000067
517,-53.34137226,24.12932458,-1.441245546,-3.400000095,-3.700000048,4.269999981,1.899999976
518,-50.63006013,26.339581,-2.97071394,0.280000001,-3.619999886,-2.150000095,3.190000057
519,-53.79592008,17.19615605,-6.612482049,0.129999995,-7.670000076,0.560000002,2.779999971
520,-54.33607594,16.26435893,-5.370273483,2.099999905,-5.900000095,3.450000048,2.930000067
521,-54.19145517,16.75443687,-5.852642422,3.480000019,-6.369999886,0.219999999,2.960000038
522,-55.41440873,13.79518696,-5.127405305,2.839999914,-7.659999847,1.779999971,2.769999981
523,-54.69397961,16.8762079,-6.943777978,-3.829999924,-7.559999943,-3.849999905,2.160000086
524,-57.65865546,-20.33329457,-7.473748181,1.350000024,3.930000067,5.5,4.159999847
525,-55.78923093,-24.74976564,-9.029443345,-1.019999981,-3.950000048,6.090000153,4.110000134
526,-58.68428805,-18.73413401,-5.934759272,5.599999905,4.019999981,1.75999999,3.559999943
527,-54.47185901,-27.0314081,-11.73912442,-0.449999988,-4.309999943,5.659999847,3.619999886
528,-52.00425235,-31.00809824,-2.857932493,-1.850000024,-4.260000229,3.440000057,1.710000038
529,-49.15515285,32.03374045,-3.800084852,7.03000021,-9.710000038,4.840000153,8.460000038
530,-50.74078712,30.13719545,-1.066262677,10.43000031,-8.840000153,5.909999847,5.110000134
531,-53.49219852,26.46433449,1.646465942,-0.01,-4.340000153,4.489999771,3.089999914
532,-51.91761262,28.68209003,-7.496622804,-1.659999967,-2.319999933,4.960000038,2.880000114
533,-57.30170053,20.91090679,3.083511219,-2.75999999,-0.460000008,1.629999995,3.630000114
534,-53.94681302,-31.32853081,-18.28156734,0.639999986,-6.480000019,1.909999967,1.570000052
535,-52.43869827,-35.64422049,-17.13234801,0.129999995,8.970000267,0.660000026,2.190000057
536,-62.10613793,20.57949927,3.745883367,-0.519999981,-1.279999971,2.160000086,3.019999981
537,-61.25888951,22.85272777,2.769803251,-0.899999976,-2.079999924,1.570000052,4.010000229
538,-61.74388926,-20.35102082,-1.558179031,-0.029999999,1.879999995,-2.440000057,1.279999971
539,-61.32886162,-19.54534874,-3.830189007,1.49000001,0.850000024,-3.190000057,1.230000019
540,-58.80256665,28.80971336,4.108177767,1.919999957,0.689999998,-4.300000191,0.949999988
541,-60.22702258,23.95084608,1.805752582,3.789999962,1.879999995,-3.789999962,0.579999983
542,-61.20003211,18.74890508,4.306408239,3.900000095,3.279999971,-3.160000086,0.879999995
543,-60.93875432,18.21123628,3.917651728,3.640000105,3.480000019,-3.640000105,0.879999995
544,-63.35681302,12.92029233,3.31462937,0.310000002,5.889999866,-3.160000086,1.610000014
545,-63.96732418,12.20196443,0.990053694,-1.330000043,6.21999979,-2.119999886,1.610000014
546,-63.14876451,17.45936078,4.503824556,-7.369999886,2.75,1.320000052,1.399999976
547,-58.41082508,-21.56179087,-7.479265382,1.340000033,7.900000095,-2.940000057,3.630000114
548,-58.125311,-21.87411886,-7.725616099,4.730000019,5.610000134,-4.760000229,3.599999905
549,-57.65572117,-22.59619772,-8.538700558,7.150000095,2.829999924,-5.239999771,2.289999962
550,-55.99499321,-28.75926181,-0.751343529,-4.110000134,4.679999828,1.049999952,2.25999999
551,-54.85980999,29.67071709,9.255500251,0.670000017,2.450000048,-3.690000057,1.779999971
552,-58.38455732,22.71357554,12.70350603,3.069999933,0.819999993,-3.049999952,2.289999962
553,-60.7629931,8.902801153,14.05323352,0.910000026,5.820000172,-4.869999886,2.619999886
554,-61.78029733,9.764009481,5.982446347,1.690000057,3.380000114,-5.889999866,2.910000086
555,-53.00222948,29.81385714,11.94467463,-0.189999998,0.75999999,-4.929999828,1.600000024
556,-53.49763336,29.64565948,9.691333527,0.629999995,2.839999914,-4.210000038,2.349999905
557,-53.34526111,29.15853741,9.692415784,-1.860000014,-4.659999847,-0.629999995,2.24000001
558,-56.72656556,22.71394475,6.31862597,-2.880000114,4.329999924,-0.050000001,2.369999886
559,-57.09145609,22.5696556,2.296138754,1.850000024,4.369999886,-1.980000019,2.059999943
560,-49.4951012,-29.72059889,10.60951847,-2.279999971,-2.529999971,0.689999998,2.910000086
561,-48.85162477,-29.94379059,13.30618584,3.920000076,-1.639999986,0.920000017,2.769999981
562,-49.20376447,-30.96033287,12.47969168,0.579999983,-5.119999886,0.949999988,2.839999914
563,-50.14561956,32.56432384,2.121774867,0.119999997,2.160000086,2.180000067,1.269999981
564,-51.8955582,29.59611247,-1.187438671,-2.529999971,2.809999943,0.910000026,1.649999976
565,-52.97995646,28.24839849,-1.646643106,-1.340000033,4,2.019999981,1.139999986
